doggy,relating to or characteristic of a dog.,,,,,,,,No,relating to or characteristic of a dog.,,,,,,relating to or characteristic of a dog.
dogie,(Western US) an unbranded calf.,,,,,,,,No,(Western US) an unbranded calf.,,,,,,(Western US) an unbranded calf.
dogma,a principle or set of principles laid down by an authority as incontrovertibly true.,,,,,,,,No,a principle or set of principles laid down by an authority as incontrovertibly true.,,,,,,a principle or set of principles laid down by an authority as incontrovertibly true.
doily,a small ornamental mat made of lace or paper placed under a dish or bowl.,,,,,,,,No,a small ornamental mat made of lace or paper placed under a dish or bowl.,,,,,,a small ornamental mat made of lace or paper placed under a dish or bowl.
doing,the activities in which a particular person engages.,,,,,,,,No,the activities in which a particular person engages.,,,,,,the activities in which a particular person engages.
dojos,a school or practice hall where judo and other martial arts are taught.,,,,,,,,No,a school or practice hall where judo and other martial arts are taught.,,,,,,a school or practice hall where judo and other martial arts are taught.
dolce,(music) sweetly; softly.,,,,,,,,No,(music) sweetly; softly.,,,,,,(music) sweetly; softly.
doled,distribute shares of something.,,,,,,,,No,distribute shares of something.,,,,,,distribute shares of something.
doles,(formerly in the UK) a person's or household's benefit from the state.,,,,,,,,No,(formerly in the UK) a person's or household's benefit from the state.,,,,,,(formerly in the UK) a person's or household's benefit from the state.
dollt,(informal) extremely pretty or attractive.,,,,,,,,No,(informal) extremely pretty or attractive.,,,,,,(informal) extremely pretty or attractive.
dolls,a child's toy in the form of a human being.,,,,,,,,No,a child's toy in the form of a human being.,,,,,,a child's toy in the form of a human being.
dolly,(informal) a small truck with a platform for moving heavy loads, typically having a rounded shape at one end.,,,,,,,No,"(informal) a small truck with a platform for moving heavy loads, typically having a rounded shape at one end.",,,,,,"(informal) a small truck with a platform for moving heavy loads, typically having a rounded shape at one end."
dolor,es? extreme sorrow or pain.,,,,,,,,No,es? extreme sorrow or pain.,,,,,,es? extreme sorrow or pain.
dolts,a stupid person.,,,,,,,,No,a stupid person.,,,,,,a stupid person.
domed,having the shape of a dome.,,,,,,,,No,having the shape of a dome.,,,,,,having the shape of a dome.
domes,a rounded vault forming the roof of a building or structure, typically with a circular base.,,,,,,,No,"a rounded vault forming the roof of a building or structure, typically with a circular base.",,,,,,"a rounded vault forming the roof of a building or structure, typically with a circular base."
donas,a flat, round cake of doughnut-like dough cooked in hot oil, typically with a hole in the middle.,,,,,,No,"a flat, round cake of doughnut-like dough cooked in hot oil, typically with a hole in the middle.",,,,,,"a flat, round cake of doughnut-like dough cooked in hot oil, typically with a hole in the middle."
donee,a person to whom a gift or donation is made.,,,,,,,,No,a person to whom a gift or donation is made.,,,,,,a person to whom a gift or donation is made.
donga,(in southern Africa) a gully or ravine.,,,,,,,,No,(in southern Africa) a gully or ravine.,,,,,,(in southern Africa) a gully or ravine.
donor,a person who donates something, especially money to a fund or charity.,,,,,,,No,"a person who donates something, especially money to a fund or charity.",,,,,,"a person who donates something, especially money to a fund or charity."
dons,a university teacher, especially a senior member of a college at Oxford or Cambridge.,,,,,,,No,"a university teacher, especially a senior member of a college at Oxford or Cambridge.",,,,,,"a university teacher, especially a senior member of a college at Oxford or Cambridge."
dooms,inevitably destined to fail, have a disastrous outcome, or face death or destruction.,,,,,,No,"inevitably destined to fail, have a disastrous outcome, or face death or destruction.",,,,,,"inevitably destined to fail, have a disastrous outcome, or face death or destruction."
doors,a hinged, sliding, or revolving barrier at the entrance to a building, room, or vehicle, or in the framework of a cupboard.,,,No,"a hinged, sliding, or revolving barrier at the entrance to a building, room, or vehicle, or in the framework of a cupboard.",,,,,,"a hinged, sliding, or revolving barrier at the entrance to a building, room, or vehicle, or in the framework of a cupboard."
doped,administer a drug to (a racehorse, greyhound, or athlete) in order to inhibit or enhance sporting performance.,,,,,,No,"administer a drug to (a racehorse, greyhound, or athlete) in order to inhibit or enhance sporting performance.",,,,,,"administer a drug to (a racehorse, greyhound, or athlete) in order to inhibit or enhance sporting performance."
doper,(informal) a person who takes illegal drugs, especially those used in sports.,,,,,,,No,"(informal) a person who takes illegal drugs, especially those used in sports.",,,,,,"(informal) a person who takes illegal drugs, especially those used in sports."
dopes,(informal) information.,,,,,,,,No,(informal) information.,,,,,,(informal) information.
dopey,(informal) silly, stupid.,,,,,,,No,"(informal) silly, stupid.",,,,,,"(informal) silly, stupid."
dorks,a contemptible, socially inept person.,,,,,,,No,"a contemptible, socially inept person.",,,,,,"a contemptible, socially inept person."
dorms,a dormitory.,,,,,,,,No,a dormitory.,,,,,,a dormitory.
dorsa,(anatomy) the upper surface of an organ, appendage, or organism.,,,,,,No,"(anatomy) the upper surface of an organ, appendage, or organism.",,,,,,"(anatomy) the upper surface of an organ, appendage, or organism."
dosed,give (someone) a specified quantity of a medicine or drug.,,,,,,,,No,give (someone) a specified quantity of a medicine or drug.,,,,,,give (someone) a specified quantity of a medicine or drug.
doser,a person or thing that doses, especially one who provides a dose of something.,,,,,,,No,"a person or thing that doses, especially one who provides a dose of something.",,,,,,"a person or thing that doses, especially one who provides a dose of something."
doses,a quantity of a medicine or drug taken or recommended to be taken at a particular time.,,,,,,,,No,a quantity of a medicine or drug taken or recommended to be taken at a particular time.,,,,,,a quantity of a medicine or drug taken or recommended to be taken at a particular time.
dotal,of or relating to a dowry.,,,,,,,,No,of or relating to a dowry.,,,,,,of or relating to a dowry.
doted,be extremely and uncritically fond of.,,,,,,,,No,be extremely and uncritically fond of.,,,,,,be extremely and uncritically fond of.
doter,a person who is extremely and uncritically fond of someone.,,,,,,,,No,a person who is extremely and uncritically fond of someone.,,,,,,a person who is extremely and uncritically fond of someone.
dotes,be extremely and uncritically fond of.,,,,,,,,No,be extremely and uncritically fond of.,,,,,,be extremely and uncritically fond of.
dotty,(informal) slightly mad or eccentric.,,,,,,,,No,(informal) slightly mad or eccentric.,,,,,,(informal) slightly mad or eccentric.
doubt,a feeling of uncertainty or lack of conviction.,,,,,,,,No,a feeling of uncertainty or lack of conviction.,,,,,,a feeling of uncertainty or lack of conviction.
douce,(Scottish) gentle and soothing.,,,,,,,,No,(Scottish) gentle and soothing.,,,,,,(Scottish) gentle and soothing.
dough,a thick, malleable mixture of flour and liquid, used for baking into bread or pastry.,,,,,,No,"a thick, malleable mixture of flour and liquid, used for baking into bread or pastry.",,,,,,"a thick, malleable mixture of flour and liquid, used for baking into bread or pastry."
doula,a woman who is trained to assist another woman during childbirth and who may provide support to the family after the baby is born.,,,,,,,,No,a woman who is trained to assist another woman during childbirth and who may provide support to the family after the baby is born.,,,,,,a woman who is trained to assist another woman during childbirth and who may provide support to the family after the baby is born.
dour,relentlessly severe, stern, or gloomy in manner or appearance.,,,,,,No,"relentlessly severe, stern, or gloomy in manner or appearance.",,,,,,"relentlessly severe, stern, or gloomy in manner or appearance."
douse,pour a liquid over; drench.,,,,,,,,No,pour a liquid over; drench.,,,,,,pour a liquid over; drench.
doves,a stocky seed- or fruit-eating bird with a small head, short legs, and a cooing voice.,,,,,,No,"a stocky seed- or fruit-eating bird with a small head, short legs, and a cooing voice.",,,,,,"a stocky seed- or fruit-eating bird with a small head, short legs, and a cooing voice."
dowel,a short rod of wood, metal, or plastic, used especially as a means of alignment between two pieces.,,,,,No,"a short rod of wood, metal, or plastic, used especially as a means of alignment between two pieces.",,,,,,"a short rod of wood, metal, or plastic, used especially as a means of alignment between two pieces."
